movieId,title,genres
132430,Man from Reno (2014),Thriller|Crime|Mystery|

1357,Shine (1996),Drama|Romance|

1358,Sling Blade (1996),Drama|

1359,Jingle All the Way (1996),Comedy|Children|

1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary|

50514,After the Wedding (Efter brylluppet) (2006),Drama|

1363,Preacher's Wife, The (1996),Drama|

1365,Ridicule (1996),Drama|

1366,Crucible, The (1996),Drama|

1367,101 Dalmatians (1996),Adventure|Comedy|Children|

1370,Die Hard 2 (1990),Action|Adventure|Thriller|

1371,Star Trek: The Motion Picture (1979),Sci-Fi|Adventure|

1372,Star Trek VI: The Undiscovered Country (1991),Action|Sci-Fi|Mystery|

1373,Star Trek V: The Final Frontier (1989),Action|Sci-Fi|

1374,Star Trek II: The Wrath of Khan (1982),Action|Sci-Fi|Adventure|Thriller|

1375,Star Trek III: The Search for Spock (1984),Action|Sci-Fi|Adventure|

34143,Dark Water (2005),Drama|Horror|Thriller|

1376,Star Trek IV: The Voyage Home (1986),Sci-Fi|Adventure|Comedy|

1377,Batman Returns (1992),Action|Crime|

1378,Young Guns (1988),Western|Action|Comedy|

1379,Young Guns II (1990),Western|Action|

1380,Grease (1978),Romance|Comedy|Musical|

34148,Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005),Drama|

1381,Grease 2 (1982),Romance|Comedy|Musical|

1382,Marked for Death (1990),Action|Drama|

34150,Fantastic Four (2005),Action|Sci-Fi|Adventure|

99687,Dark Truth, A (Truth, The) (2012),Drama|Thriller|

83302,Last Night (2010),Drama|Romance|

1385,Under Siege (1992),Action|Drama|Thriller|

34153,Murderball (2005),Documentary|

1386,Terror in a Texas Town (1958),Western|

1387,Jaws (1975),Action|Horror|

1388,Jaws 2 (1978),Horror|Thriller|

1389,Jaws 3-D (1983),Action|Horror|

1390,My Fellow Americans (1996),Comedy|

99695,Pusher (2012),Drama|Crime|

1391,Mars Attacks! (1996),Action|Sci-Fi|Comedy|

1392,Citizen Ruth (1996),Drama|Comedy|

1393,Jerry Maguire (1996),Drama|Romance|

116080,Torture Garden (1967),Horror|

1394,Raising Arizona (1987),Comedy|

34162,Wedding Crashers (2005),Romance|Comedy|

1395,Tin Men (1987),Drama|Comedy|

1396,Sneakers (1992),Action|Sci-Fi|Drama|Crime|Comedy|

34164,Happy Endings (2005),Drama|Comedy|

1397,Bastard Out of Carolina (1996),Drama|

1398,In Love and War (1996),Romance|War|

1399,Marvin's Room (1996),Drama|

66934,Dr. Horrible's Sing-Along Blog (2008),Sci-Fi|Drama|Comedy|Musical|

1401,Ghosts of Mississippi (1996),Drama|

1404,Night Falls on Manhattan (1996),Drama|Crime|

1405,Beavis and Butt-Head Do America (1996),Adventure|Crime|Animation|Comedy|

1406,La Cérémonie (1995),Drama|Thriller|Crime|Mystery|

1407,Scream (1996),Horror|Thriller|Comedy|Mystery|

1408,Last of the Mohicans, The (1992),Western|Action|Romance|War|

1409,Michael (1996),Drama|Fantasy|Romance|Comedy|

1410,Evening Star, The (1996),Drama|Comedy|

1411,Hamlet (1996),Drama|Crime|Romance|

1412,Some Mother's Son (1996),Drama|

132486,The Liberator (2013),Drama|

1413,Whole Wide World, The (1996),Drama|

1414,Mother (1996),Comedy|

1415,Thieves (Voleurs, Les) (1996),Drama|Crime|Romance|

1416,Evita (1996),Drama|Musical|

1417,Portrait of a Lady, The (1996),Drama|

1419,Walkabout (1971),Adventure|Drama|

1421,Grateful Dead (1995),Documentary|

1422,Murder at 1600 (1997),Drama|Thriller|Crime|Mystery|

50574,Crawlspace (1986),Horror|

132492,Sinatra: All or Nothing at All (2015),Documentary|

1423,Hearts and Minds (1996),Drama|

1425,Fierce Creatures (1997),Comedy|

34193,Conflict (1945),Film-Noir|Drama|

99728,Gangster Squad (2013),Action|Drama|Crime|

1427,Turbulence (1997),Action|Thriller|

1428,Angel Baby (1995),Drama|

83349,Green Hornet, The (2011),Action|Thriller|Crime|Fantasy|IMAX|Comedy|

1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Thriller|Comedy|

1430,Underworld (1996),Thriller|Comedy|

34198,Russian Dolls (Les poupées russes) (2005),Romance|Comedy|

1431,Beverly Hills Ninja (1997),Action|Comedy|

50583,Linda Linda Linda (2005),Drama|Comedy|

1432,Metro (1997),Action|Drama|Thriller|Crime|Comedy|

50585,Juarez (1939),Drama|Romance|

99741,Company You Keep, The (2012),Thriller|

1437,Cement Garden, The (1993),Drama|

1438,Dante's Peak (1997),Action|Thriller|

1439,Meet Wally Sparks (1997),Comedy|

1440,Amos & Andrew (1993),Comedy|

1441,Benny & Joon (1993),Romance|Comedy|

1442,Prefontaine (1997),Drama|

1445,McHale's Navy (1997),War|Comedy|

1446,Kolya (Kolja) (1996),Drama|Comedy|

1447,Gridlock'd (1997),Crime|

99750,Iceman, The (2012),Drama|Thriller|Crime|

83369,Way Back, The (2010),Drama|

1449,Waiting for Guffman (1996),Comedy|

50601,Bridge to Terabithia (2007),Adventure|Fantasy|Children|

116136,Olive Kitteridge (2014),Drama|

1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War|

116138,Leviathan (2014),Drama|

1453,Beautician and the Beast, The (1997),Romance|Comedy|

1454,SubUrbia (1997),Drama|Comedy|

1455,Hotel de Love (1996),Romance|Comedy|

83374,Warrior's Way, The (2010),Western|Action|Fantasy|

1456,Pest, The (1997),Comedy|

1457,Fools Rush In (1997),Drama|Romance|Comedy|

1458,Touch (1997),Drama|Fantasy|Romance|

1459,Absolute Power (1997),Thriller|Mystery|

1460,That Darn Cat (1997),Comedy|Mystery|Children|

1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy|

1463,That Old Feeling (1997),Romance|Comedy|

1464,Lost Highway (1997),Film-Noir|Drama|Crime|Fantasy|Romance|Mystery|

83385,Handsome Harry (2009),Drama|Crime|

1465,Rosewood (1997),Action|Drama|

1466,Donnie Brasco (1997),Drama|Crime|

50619,Blood of a Poet, The (Sang d'un poète, Le) (1930),Drama|Fantasy|

1468,Booty Call (1997),Romance|Comedy|

1471,Boys Life 2 (1997),Drama|

1472,City of Industry (1997),Thriller|Crime|

116161,Foxcatcher (2014),Drama|

1473,Best Men (1997),Action|Drama|Crime|Comedy|

1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Comedy|Children|

1475,Kama Sutra: A Tale of Love (1996),Romance|

1476,Private Parts (1997),Drama|Comedy|

1477,Love Jones (1997),Romance|

1479,Saint, The (1997),Action|Sci-Fi|Thriller|Romance|

1480,Smilla's Sense of Snow (1997),Drama|Thriller|

1482,Van, The (1996),Drama|Comedy|

99787,Haunted House, A (2013),Horror|Comedy|

1483,Crash (1996),Drama|Thriller|

1484,Daytrippers, The (1996),Drama|Romance|Comedy|Mystery|

1485,Liar Liar (1997),Comedy|

1486,Quiet Room, The (1996),Drama|

1487,Selena (1997),Drama|Musical|

1488,Devil's Own, The (1997),Action|Drama|Thriller|

1489,Cats Don't Dance (1997),Animation|Children|Musical|

50641,House (Hausu) (1977),Horror|Fantasy|Comedy|

1490,B*A*P*S (1997),Comedy|

1493,Love and Other Catastrophes (1996),Romance|

1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children|

1496,Anna Karenina (1997),Drama|Romance|

1497,Double Team (1997),Action|

1498,Inventing the Abbotts (1997),Drama|Romance|

1499,Anaconda (1997),Action|Adventure|Thriller|

50651,Kenny (2006),Comedy|

1500,Grosse Pointe Blank (1997),Crime|Romance|Comedy|

1501,Keys to Tulsa (1997),Crime|

1503,8 Heads in a Duffel Bag (1997),Comedy|

34271,Hustle & Flow (2005),Drama|Crime|

1504,Hollow Reed (1996),Drama|

99811,Beware of Mr. Baker (2012),Documentary|

1508,Traveller (1997),Drama|

99813,Batman: The Dark Knight Returns, Part 2 (2013),Action|Animation|

1509,All Over Me (1997),Drama|

1511,Chef in Love, A (Shekvarebuli kulinaris ataserti retsepti) (1997),Romance|Comedy|

1513,Romy and Michele's High School Reunion (1997),Comedy|

1514,Temptress Moon (Feng Yue) (1996),Romance|

1515,Volcano (1997),Action|Drama|Thriller|

1516,Children of the Revolution (1996),Comedy|

1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy|

1518,Breakdown (1997),Action|Thriller|

1519,Broken English (1996),Drama|

1520,Commandments (1997),Romance|

1522,Ripe (1996),Drama|

1523,Truth or Consequences, N.M. (1997),Action|Crime|Romance|

1526,Fathers' Day (1997),Comedy|

1527,Fifth Element, The (1997),Action|Sci-Fi|Adventure|Comedy|

1528,Intimate Relations (1996),Comedy|

1529,Nowhere (1997),Drama|Comedy|

1533,Promise, The (La promesse) (1996),Drama|

50685,Waitress (2007),Drama|Romance|Comedy|

1534,Bonheur, Le (1965),Drama|

1535,Love! Valour! Compassion! (1997),Drama|Romance|

67073,Day of the Dead (2008),Horror|

1537,Shall We Dance? (Shall We Dansu?) (1996),Drama|Romance|Comedy|

34306,Journey Into Fear (1943),Film-Noir|Drama|War|

1539,Twin Town (1997),Crime|Comedy|

1541,Addicted to Love (1997),Romance|Comedy|

1542,Brassed Off (1996),Drama|Romance|Comedy|

1543,Designated Mourner, The (1997),Drama|

1544,Lost World: Jurassic Park, The (1997),Action|Sci-Fi|Adventure|Thriller|

1545,Ponette (1996),Drama|

1546,Schizopolis (1996),Comedy|

1547,Shiloh (1997),Drama|Children|

1548,War at Home, The (1996),Drama|

1550,Trial and Error (1997),Romance|Comedy|

67087,I Love You, Man (2009),Comedy|

34319,Island, The (2005),Action|Sci-Fi|Thriller|

1552,Con Air (1997),Action|Adventure|Thriller|

99857,Jesse Stone: Stone Cold (2005),Drama|Crime|Mystery|

34321,Bad News Bears (2005),Comedy|Children|

1554,Pillow Book, The (1996),Drama|Romance|

99859,Jesse Stone: Death in Paradise (2006),Drama|Crime|Mystery|

1555,To Have, or Not (En avoir (ou pas)) (1995),Drama|

34323,Devil's Rejects, The (2005),Action|Horror|Crime|

1556,Speed 2: Cruise Control (1997),Action|Thriller|Romance|

99861,Jesse Stone: Sea Change (2007),Drama|Crime|

34326,Last Days (2005),Drama|

83478,Ong-Bak 3: The Final Battle (Ong Bak 3) (2010),Action|

67096,Big Steal, The (1949),Film-Noir|Adventure|Drama|Thriller|

83480,Season of the Witch (2011),Adventure|Drama|Fantasy|

1562,Batman & Robin (1997),Action|Adventure|Thriller|Fantasy|

34330,November (2004),Drama|Mystery|

34332,Sky High (2005),Action|Adventure|Comedy|Children|

1565,Head Above Water (1996),Thriller|Comedy|

1566,Hercules (1997),Adventure|Animation|Comedy|Children|Musical|

34334,Stealth (2005),Action|Sci-Fi|Adventure|Thriller|

99871,Jesse Stone: No Remorse (2010),Crime|Mystery|

34336,Must Love Dogs (2005),Romance|Comedy|

1569,My Best Friend's Wedding (1997),Romance|Comedy|

34338,Aristocrats, The (2005),Documentary|Comedy|

1571,When the Cat's Away (Chacun cherche son chat) (1996),Romance|Comedy|

1572,Contempt (Mépris, Le) (1963),Drama|

1573,Face/Off (1997),Action|Drama|Thriller|Crime|

1580,Men in Black (a.k.a. MIB) (1997),Action|Sci-Fi|Comedy|

1581,Out to Sea (1997),Comedy|

1582,Wild America (1997),Adventure|Children|

1583,Simple Wish, A (1997),Fantasy|Children|

1584,Contact (1997),Sci-Fi|Drama|

1585,Love Serenade (1996),Comedy|

1586,G.I. Jane (1997),Action|Drama|

1587,Conan the Barbarian (1982),Action|Adventure|Fantasy|

83506,Ricky Gervais Live 4: Science (2010),Comedy|

1588,George of the Jungle (1997),Comedy|Children|

50740,Seven Up! (1964),Documentary|

1589,Cop Land (1997),Action|Drama|Thriller|Crime|

1590,Event Horizon (1997),Sci-Fi|Horror|Thriller|

50742,7 Plus Seven (1970),Documentary|

1591,Spawn (1997),Action|Sci-Fi|Adventure|Thriller|

34359,Georgy Girl (1966),Comedy|

1592,Air Bud (1997),Comedy|Children|

1593,Picture Perfect (1997),Romance|Comedy|

1594,In the Company of Men (1997),Drama|Comedy|

1595,Free Willy 3: The Rescue (1997),Adventure|Drama|Children|

1596,Career Girls (1997),Drama|

1597,Conspiracy Theory (1997),Drama|Thriller|Romance|Mystery|

1598,Desperate Measures (1998),Drama|Thriller|Crime|

1599,Steel (1997),Action|

1600,She's So Lovely (1997),Drama|Romance|

1601,Hoodlum (1997),Film-Noir|Drama|Crime|

1602,Leave It to Beaver (1997),Comedy|

1603,Mimic (1997),Sci-Fi|Horror|Thriller|

1604,Money Talks (1997),Action|Comedy|

83525,Outrage (Autoreiji) (2010),Drama|Crime|

1605,Excess Baggage (1997),Adventure|Romance|

1606,Kull the Conqueror (1997),Action|Adventure|

99910,Last Stand, The (2013),Action|Thriller|Crime|

1608,Air Force One (1997),Action|Thriller|

1609,187 (One Eight Seven) (1997),Drama|Thriller|

99912,Mama (2013),Horror|

1610,Hunt for Red October, The (1990),Action|Adventure|Thriller|

34378,Dust Devil (1992),Horror|Thriller|Mystery|

83531,Two of Us, The (Le vieil homme et l'enfant) (1967),Drama|Comedy|

1611,My Own Private Idaho (1991),Drama|Romance|

1612,Kiss Me, Guido (1997),Comedy|

99917,Upstream Color (2013),Sci-Fi|Thriller|Romance|

1614,In & Out (1997),Comedy|

1615,Edge, The (1997),Adventure|Drama|

1616,Peacemaker, The (1997),Action|Thriller|War|

1617,L.A. Confidential (1997),Film-Noir|Thriller|Crime|Mystery|

1619,Seven Years in Tibet (1997),Adventure|Drama|War|

83538,Léon Morin, Priest (Léon Morin, prêtre) (1961),Drama|

1620,Kiss the Girls (1997),Drama|Thriller|Crime|Mystery|

1621,Soul Food (1997),Drama|

1623,Wishmaster (1997),Horror|

1624,Thousand Acres, A (1997),Drama|

1625,Game, The (1997),Drama|Thriller|Mystery|

1626,Fire Down Below (1997),Action|Drama|Thriller|

1627,U Turn (1997),Drama|Crime|Mystery|

1629,MatchMaker, The (1997),Romance|Comedy|

34397,Order, The (2001),Action|Adventure|Drama|Thriller|

1631,Assignment, The (1997),Action|Thriller|

1632,Smile Like Yours, A (1997),Romance|Comedy|

1633,Ulee's Gold (1997),Drama|

1635,Ice Storm, The (1997),Drama|

34405,Serenity (2005),Action|Sci-Fi|Adventure|

1639,Chasing Amy (1997),Drama|Romance|Comedy|

50792,Catch and Release (2006),Drama|Romance|Comedy|

1641,Full Monty, The (1997),Drama|Comedy|

1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Drama|Comedy|

50794,Smokin' Aces (2006),Action|Drama|Thriller|Crime|

1643,Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997),Drama|Romance|

1644,I Know What You Did Last Summer (1997),Horror|Thriller|Mystery|

50796,Blood and Chocolate (2007),Drama|Horror|Fantasy|Romance|

1645,Devil's Advocate, The (1997),Drama|Thriller|Mystery|

1646,RocketMan (a.k.a. Rocket Man) (1997),Sci-Fi|Romance|Comedy|Children|

50798,Epic Movie (2007),Adventure|Comedy|

1647,Playing God (1997),Drama|Thriller|Crime|

1648,House of Yes, The (1997),Drama|Comedy|

50800,Messengers, The (2007),Drama|Horror|Thriller|

1649,Fast, Cheap & Out of Control (1997),Documentary|

1650,Washington Square (1997),Drama|

50802,Because I Said So (2007),Drama|Romance|Comedy|

1651,Telling Lies in America (1997),Drama|

67186,Haunting in Connecticut, The (2009),Horror|Thriller|

50804,Hannibal Rising (2007),Drama|Horror|Thriller|

99957,Broken City (2013),Drama|Thriller|Crime|

1653,Gattaca (1997),Sci-Fi|Drama|Thriller|

1654,FairyTale: A True Story (1997),Drama|Fantasy|Children|

50806,Norbit (2007),Romance|Comedy|

1655,Phantoms (1998),Drama|Horror|Thriller|

1656,Swept from the Sea (1997),Drama|Romance|

67193,Duplicity (2009),Thriller|Crime|Romance|

83577,Spy in Black, The (1939),Thriller|War|

1658,Life Less Ordinary, A (1997),Thriller|Romance|

1659,Hurricane Streets (1997),Drama|

1660,Eve's Bayou (1997),Drama|

67197,Knowing (2009),Action|Sci-Fi|Drama|Thriller|Mystery|

1661,Switchback (1997),Thriller|Crime|Mystery|

1663,Stripes (1981),War|Comedy|

1665,Bean (1997),Comedy|

1667,Mad City (1997),Action|Drama|

1669,Tango Lesson, The (1997),Romance|

34437,Broken Flowers (2005),Drama|Comedy|

1670,Welcome to Sarajevo (1997),Drama|War|

1671,Deceiver (1997),Drama|Thriller|Crime|

1672,Rainmaker, The (1997),Drama|

1673,Boogie Nights (1997),Drama|

1674,Witness (1985),Drama|Thriller|Romance|

1675,Incognito (1997),Thriller|Crime|

1676,Starship Troopers (1997),Action|Sci-Fi|

50828,Red Angel (Akai tenshi) (1966),Drama|Romance|War|

1678,Joy Luck Club, The (1993),Drama|Romance|

1680,Sliding Doors (1998),Drama|Romance|

1681,Mortal Kombat: Annihilation (1997),Action|Adventure|Fantasy|

1682,Truman Show, The (1998),Sci-Fi|Drama|Comedy|

1683,Wings of the Dove, The (1997),Drama|Romance|

1684,Mrs. Dalloway (1997),Drama|Romance|

1686,Red Corner (1997),Thriller|Crime|

67223,Sugar (2008),Drama|

1687,Jackal, The (1997),Action|Thriller|

1688,Anastasia (1997),Adventure|Drama|Animation|Children|Musical|

1689,Man Who Knew Too Little, The (1997),Thriller|Crime|Comedy|

99992,Shadow Dancer (2012),Drama|Thriller|Crime|

1690,Alien: Resurrection (1997),Action|Sci-Fi|Horror|

1692,Alien Escape (1995),Sci-Fi|Horror|

83613,Cowboys & Aliens (2011),Western|Action|Sci-Fi|Thriller|IMAX|

1693,Amistad (1997),Drama|Mystery|

99996,It's a Disaster (2012),Drama|Comedy|

1694,Apostle, The (1997),Drama|

1695,Artemisia (1997),Drama|

1696,Bent (1997),Drama|War|

1699,Butcher Boy, The (1997),Drama|Comedy|

50851,Cocaine Cowboys (2006),Documentary|

1701,Deconstructing Harry (1997),Drama|Comedy|

34469,Baby Face (1933),Drama|

1702,Flubber (1997),Fantasy|Comedy|Children|

1703,For Richer or Poorer (1997),Comedy|

1704,Good Will Hunting (1997),Drama|Romance|

50858,Lonely Hearts (2006),Drama|Thriller|Crime|

1707,Home Alone 3 (1997),Comedy|Children|

1711,Midnight in the Garden of Good and Evil (1997),Drama|Crime|Mystery|

1713,Mouse Hunt (1997),Comedy|Children|

1716,Other Voices, Other Rooms (1995),Drama|

1717,Scream 2 (1997),Horror|Thriller|Comedy|Mystery|

67252,Ong-Bak 2: The Beginning (Ong Bak 2) (2008),Action|

67255,Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009),Drama|Thriller|Crime|Mystery|

1719,Sweet Hereafter, The (1997),Drama|

50872,Ratatouille (2007),Drama|Animation|Children|

1721,Titanic (1997),Drama|Romance|

1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller|

1726,Postman, The (1997),Action|Sci-Fi|Adventure|Drama|

132796,San Andreas (2015),Action|Drama|Thriller|

1727,Horse Whisperer, The (1998),Drama|Romance|

1729,Jackie Brown (1997),Drama|Thriller|Crime|

1730,Kundun (1997),Drama|

67267,Sunshine Cleaning (2008),Drama|Comedy|

132800,Welcome to Me (2014),Drama|Comedy|

1731,Mr. Magoo (1997),Comedy|

1732,Big Lebowski, The (1998),Crime|Comedy|

1733,Afterglow (1997),Drama|Romance|

100036,Crossfire Hurricane (2012),Documentary|Musical|

1734,My Life in Pink (Ma vie en rose) (1997),Drama|Comedy|

1735,Great Expectations (1998),Drama|Romance|

1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Comedy|Children|

83660,Trog (1970),Sci-Fi|Horror|

1744,Firestorm (1998),Action|Adventure|Thriller|

50898,Lola (1961),Drama|Romance|

1747,Wag the Dog (1997),Comedy|

1748,Dark City (1998),Film-Noir|Sci-Fi|Adventure|Thriller|

1750,Star Kid (1997),Sci-Fi|Adventure|Fantasy|Children|

1752,Hard Rain (1998),Action|Thriller|Crime|

34520,Dukes of Hazzard, The (2005),Action|Adventure|Comedy|

1753,Half Baked (1998),Comedy|

1754,Fallen (1998),Drama|Thriller|Crime|Fantasy|

1755,Shooting Fish (1997),Romance|Comedy|

34523,The Chumscrubber (2005),Drama|Comedy|

1756,Prophecy II, The (1998),Horror|

1757,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance|

67295,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Comedy|Children|

1759,Four Days in September (O Que É Isso, Companheiro?) (1997),Drama|

1760,Spice World (1997),Comedy|

34528,Junebug (2005),Drama|Comedy|

50912,Paris, I Love You (Paris, je t'aime) (2006),Romance|

1762,Deep Rising (1998),Action|Sci-Fi|Horror|

34530,Deuce Bigalow: European Gigolo (2005),Comedy|

34532,Skeleton Key, The (2005),Drama|Horror|Thriller|Mystery|

34534,Four Brothers (2005),Action|Drama|Crime|

1767,Music From Another Room (1998),Drama|Romance|

34536,The Great Raid (2005),Action|Drama|War|

1769,Replacement Killers, The (1998),Action|Thriller|Crime|

1770,B. Monkey (1998),Thriller|Crime|Romance|

34538,Asylum (2005),Thriller|Romance|

1771,Night Flier (1997),Horror|

50923,Astronaut Farmer, The (2007),Drama|

1772,Blues Brothers 2000 (1998),Action|Comedy|Musical|

34540,Pretty Persuasion (2005),Drama|Comedy|

1773,Tokyo Fist (Tokyo ken) (1995),Action|Drama|

34542,Grizzly Man (2005),Documentary|

1777,Wedding Singer, The (1998),Romance|Comedy|

100083,Movie 43 (2013),Comedy|

1779,Sphere (1998),Sci-Fi|Thriller|

1783,Palmetto (1998),Drama|Thriller|Crime|Romance|Mystery|

1784,As Good as It Gets (1997),Drama|Romance|Comedy|

34552,Girl in the Café, The (2005),Drama|Romance|
